"id_dataset","method","human_mean","coherence_diff_norm","diversity_diff_norm","coherence_var_diff_norm","diversity_var_diff_norm","length","coherence_diff_z","diversity_diff_z","coherence_var_diff_z","diversity_var_diff_z","mean_composite_score","var_composite_score","overall_composite_score"
"1232 wikitext","CS (('0.6', '10'))",2.5,0.00165668271435444,0.00139451867082396,0.00798585869594983,-8.50084431985177e-05,117,0.0447050678527439,1.554973145979,0.021397301401861,-0.934928793565077,0.799839106915874,-0.456765746081608,0.171536680417133
"1249 wikinews","CS (('0.6', '10'))",1.5,0.00246357437217294,-7.45682112638352e-06,0.000127014578962277,1.24730250903507e-08,268,0.0728299967205717,0.296984639191513,-0.163211690473725,-0.474564048429604,0.184907317956042,-0.318887869451665,-0.0669902757478113
"1249 wikinews","topp (0.95)",3.5,0.00217904567759697,0.000412959080364622,0.00404221775521873,-1.44190110286836e-05,118,0.0629124951349932,0.674222597474681,-0.0712412046621484,-0.552706542929064,0.368567546304837,-0.311973873795606,0.0282968362546155
"1249 wikinews","beam (5)",1,0.0058094012877274,-0.00200829127319426,0.00158302008590984,0.000557133816619513,254,0.189451779945402,-1.49835826026553,-0.129009242276302,2.54209393110603,-0.654453240160063,1.20654234441486,0.276044552127401
"1249 wikinews","topk (50)",2.5,-0.000610692536766129,-0.000304478669826018,0.00152736455665004,1.98260190296829e-05,233,-0.0343263201118389,0.0304678034306286,-0.130316624252074,-0.367279177108712,-0.00192925834060516,-0.248797900680393,-0.125363579510499
"1249 wikinews","temp (0.9)",2,0.00284621947947807,-0.000668949960661181,0.00107040509711025,0.000137814902375611,242,0.0861674334387487,-0.296571219403358,-0.141050877775605,0.271597991275465,-0.105201892982305,0.0652735567499302,-0.0199641681161872
"1275 wikitext","topk (50)",3,0.00120334402700474,0.000750726092938728,0.000961373745037522,-5.85496302853772e-05,105,0.0289035433095161,0.977299949560963,-0.143612090046691,-0.791661639970667,0.503101746435239,-0.467636865008679,0.0177324407132802
"1275 wikitext","beam (5)",2.5,0.0060649207732469,-0.000708351998880617,0.00273815627750194,8.44284328890801e-05,239,0.198358139659182,-0.331926553008438,-0.101874395900119,-0.0174749746545928,-0.0667842066746284,-0.0596746852773561,-0.0632294459759923
"1275 wikitext","CS (('0.6', '10'))",1,-0.0740739331070855,-0.00100672455389801,0.313683606297689,0.000355200167025366,31,-2.5949531346539,-0.599655373596123,7.20242191053064,1.44867907204724,-1.59730425412501,4.32555049128894,1.36412311858196
"1275 wikitext","temp (0.9)",1.5,-0.169543678977273,0.00443248560228898,0.481477447593836,-0.000311062078185355,20,-5.92263633178591,4.28093198457961,11.144000522283,-2.15894670209904,-0.820852173603149,4.49252691009196,1.83583736824441
