"id_dataset","method","length","coherence_ts","coherence_mean","coherence_median","coherence_variance","coherence_mad","diversity_ts","diversity_mean","diversity_median","diversity_variance","diversity_mad","ppl_ts","ppl_mean","ppl_median","ppl_variance","ppl_mad","human_a","human_b","human_mean","PC1","PC2","PC3","PC4"
"1017 wikinews","Human",401,"[-11.40625, -10.59375, -7.48828125, -7.25390625, -5.828125, -5.0078125, -4.3984375, -4.76953125, -4.64453125, -4.18359375, -4.1015625, -3.884765625, -3.9453125, -3.68359375, -3.72265625, -3.537109375, -3.36328125, -3.208984375, -3.041015625, -2.97265625, -2.912109375, -2.888671875, -2.9765625, -2.90625, -2.8046875, -2.892578125, -2.787109375, -2.720703125, -3.056640625, -2.955078125, -2.8671875, -2.83984375, -2.75390625, -2.67578125, -2.599609375, -2.52734375, -2.5234375, -2.611328125, -2.60546875, -2.857421875, -2.9375, -2.8828125, -2.890625, -2.958984375, -2.947265625, -2.947265625, -2.88671875, -2.84375, -2.814453125, -2.78125, -2.845703125, -2.84375, -2.935546875, -2.919921875, -2.88671875, -2.837890625, -2.7890625, -2.81640625, -2.8515625, -2.8046875, -2.7578125, -2.8125, -2.853515625, -2.81640625, -2.8203125, -2.81640625, -2.787109375, -2.849609375, -2.82421875, -2.78515625, -2.75390625, -2.7578125, -2.72265625, -2.693359375, -2.658203125, -2.623046875, -2.6015625, -2.568359375, -2.537109375, -2.505859375, -2.474609375, -2.484375, -2.513671875, -2.5234375, -2.50390625, -2.48046875, -2.474609375, -2.4609375, -2.43359375, -2.40625, -2.380859375, -2.353515625, -2.341796875, -2.326171875, -2.33203125, -2.314453125, -2.322265625, -2.30859375, -2.349609375, -2.328125, -2.322265625, -2.30078125, -2.32421875, -2.322265625, -2.318359375, -2.30859375, -2.30859375, -2.32421875, -2.310546875, -2.30859375, -2.298828125, -2.298828125, -2.302734375, -2.341796875, -2.376953125, -2.359375, -2.33984375, -2.32421875, -2.3203125, -2.359375, -2.353515625, -2.3359375, -2.31640625, -2.314453125, -2.361328125, -2.34375, -2.333984375, -2.404296875, -2.38671875, -2.37890625, -2.396484375, -2.3828125, -2.369140625, -2.384765625, -2.390625, -2.38671875, -2.421875, -2.4140625, -2.400390625, -2.38671875, -2.375, -2.36328125, -2.34765625, -2.333984375, -2.34375, -2.328125, -2.34765625, -2.333984375, -2.318359375, -2.306640625, -2.3125, -2.318359375, -2.32421875, -2.328125, -2.3359375, -2.3203125, -2.314453125, -2.306640625, -2.298828125, -2.2890625, -2.279296875, -2.28515625, -2.26953125, -2.2578125, -2.244140625, -2.234375, -2.23828125, -2.228515625, -2.224609375, -2.22265625, -2.21484375, -2.201171875, -2.216796875, -2.220703125, -2.22265625, -2.240234375, -2.234375, -2.232421875, -2.2265625, -2.2421875, -2.24609375, -2.251953125, -2.271484375, -2.26171875, -2.25, -2.251953125, -2.287109375, -2.275390625, -2.283203125, -2.2890625, -2.28515625, -2.279296875, -2.31640625, -2.34765625, -2.380859375, -2.369140625, -2.361328125, -2.349609375, -2.337890625, -2.328125, -2.31640625, -2.3046875, -2.296875, -2.294921875, -2.28515625, -2.28515625, -2.27734375, -2.271484375, -2.259765625, -2.25390625, -2.26171875, -2.25390625, -2.28515625, -2.27734375, -2.28515625, -2.275390625, -2.265625, -2.255859375, -2.244140625, -2.259765625, -2.265625, -2.28515625, -2.283203125, -2.306640625, -2.314453125, -2.3046875, -2.3125, -2.302734375, -2.29296875, -2.287109375, -2.291015625, -2.28515625, -2.291015625, -2.3046875, -2.294921875, -2.298828125, -2.2890625, -2.291015625, -2.29296875, -2.322265625, -2.314453125, -2.306640625, -2.3203125, -2.3125, -2.322265625, -2.365234375, -2.384765625, -2.384765625, -2.376953125, -2.373046875, -2.38671875, -2.380859375, -2.375, -2.388671875, -2.392578125, -2.396484375, -2.40625, -2.416015625, -2.408203125, -2.40625, -2.3984375, -2.41015625, -2.40625, -2.40234375, -2.40234375, -2.412109375, -2.404296875, -2.400390625, -2.4140625, -2.421875, -2.423828125, -2.416015625, -2.423828125, -2.4140625, -2.40625, -2.41015625, -2.400390625, -2.400390625, -2.404296875, -2.40625, -2.40625, -2.40625, -2.3984375, -2.390625, -2.384765625, -2.384765625, -2.376953125, -2.3828125, -2.39453125, -2.40625, -2.40625, -2.41015625, -2.416015625, -2.408203125, -2.41015625, -2.408203125, -2.41015625, -2.435546875, -2.453125, -2.462890625, -2.458984375, -2.451171875, -2.462890625, -2.482421875, -2.4765625, -2.466796875, -2.462890625, -2.45703125, -2.462890625, -2.455078125, -2.458984375, -2.45703125, -2.45703125, -2.470703125, -2.462890625, -2.462890625, -2.474609375, -2.466796875, -2.458984375, -2.462890625, -2.458984375, -2.453125, -2.4453125, -2.45703125, -2.44921875, -2.447265625, -2.44921875, -2.443359375, -2.447265625, -2.443359375, -2.447265625, -2.462890625, -2.455078125, -2.451171875, -2.44921875, -2.4609375, -2.458984375, -2.45703125, -2.458984375, -2.4609375, -2.455078125, -2.4609375, -2.455078125, -2.47265625, -2.46875, -2.484375, -2.478515625, -2.47265625, -2.466796875, -2.46875, -2.46875, -2.46484375, -2.4609375, -2.470703125, -2.462890625, -2.458984375, -2.453125, -2.451171875, -2.447265625, -2.4453125, -2.447265625, -2.45703125, -2.462890625, -2.45703125, -2.45703125, -2.453125, -2.458984375, -2.455078125, -2.458984375, -2.462890625, -2.458984375, -2.4609375, -2.455078125, -2.458984375, -2.455078125, -2.455078125, -2.447265625, -2.4453125, -2.44140625, -2.4375, -2.435546875, -2.443359375, -2.4375, -2.443359375, -2.4453125, -2.44140625, -2.435546875, -2.44921875, -2.443359375, -2.439453125, -2.435546875, -2.4296875, -2.44140625, -2.435546875, -2.4296875, -2.423828125, -2.4296875, -2.423828125, -2.423828125, -2.419921875, -2.416015625]",-2.57130610972569,-2.4140625,0.621459297117879,0.078125,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9791666666666666, 0.9795918367346939, 0.98, 0.9803921568627451, 0.9807692307692307, 0.9811320754716981, 0.9814814814814815, 0.9818181818181818, 0.9821428571428571, 0.9824561403508771, 0.9827586206896551, 0.9830508474576272, 0.9833333333333333, 0.9836065573770492, 0.9838709677419355, 0.9841269841269841, 0.984375, 0.9846153846153847, 0.9848484848484849, 0.9850746268656716, 0.9852941176470589, 0.9855072463768116, 0.9857142857142858, 0.9859154929577465, 0.9861111111111112, 0.9863013698630136, 0.9864864864864865, 0.9733333333333334, 0.9605263157894737, 0.9355775803144224, 0.8995938272254062, 0.8654320363181123, 0.832978334956183, 0.8349429598374746, 0.836862014453478, 0.8387370620694158, 0.8405695954549907, 0.8423610408018628, 0.8441127613836231, 0.8458260609777191, 0.8370391971033511, 0.8185692649078934, 0.7912836227442969, 0.7651973494670123, 0.7675585284280937, 0.769872950798617, 0.7721419832293873, 0.7743669399992775, 0.7765490854796566, 0.7786896364622897, 0.780789764359352, 0.7828505972835869, 0.7848732220160792, 0.786858685868587, 0.7888079984469036, 0.7907221333212705, 0.7926020296094539, 0.7944485934777198, 0.7962626995645864, 0.7980451923319142, 0.7997968873475839, 0.8015185725037394, 0.803211009174312, 0.8048749333153005, 0.8065110565110566, 0.8081200669696245, 0.8097026304699803, 0.8112593912638465, 0.8127909729345852, 0.8142979792155205, 0.8081568733234427, 0.8096735434721477, 0.8111665004985045, 0.8126362941870964, 0.806682698821298, 0.808161583851308, 0.8096180882485715, 0.8110527143981118, 0.8124659498207886, 0.8138582677165354, 0.8152301274840644, 0.816581975218214, 0.8179142441860465, 0.8192273552827432, 0.8205217174682824, 0.821797728185836, 0.8230557737627652, 0.8242962297950513, 0.8255194615159497, 0.826725824149611, 0.8279156632503842, 0.8290893150284597, 0.830247106662496, 0.8313893565998265, 0.8325163748448137, 0.833628463235895, 0.8347259157118312, 0.8358090185676392, 0.836878050700677, 0.8379332838473132, 0.8389749828105991, 0.8400034056793405, 0.8410188040389383, 0.8420214231743635, 0.8430115022655978, 0.8439892745758697, 0.8449549676329862, 0.8459088034040596, 0.8468509984639017, 0.847781764157355, 0.8487013067558098, 0.8496098276081512, 0.8505075232863626, 0.8513945857260049, 0.8522712023617821, 0.8531375562583885, 0.8539938262368308, 0.8548401869964043, 0.8556768092324953, 0.8565038597503788, 0.857321501575163, 0.8581298940580379, 0.8589291929789667, 0.8597195506459616, 0.8605011159910719, 0.8612740346632141, 0.8620384491179601, 0.8627944987044049, 0.8635423197492162, 0.8642820456379778, 0.865013806893925, 0.8657377312541692, 0.866453943743505, 0.8671625667458872, 0.8678637200736649, 0.8685575210346518, 0.8692440844971137, 0.8699235229527461, 0.8705959465777137, 0.8712614632918239, 0.8719201788158952, 0.8725721967273906, 0.873217618514371, 0.8738565436278305, 0.8744890695324699, 0.8751152917559613, 0.8757353039367556, 0.8763491978704842, 0.8769570635550017, 0.8775589892341161, 0.8781550614400506, 0.8787453650346797, 0.8793299832495812, 0.8799089977249431, 0.8804824885473622, 0.8810505342865732, 0.8769974360519217, 0.8775759588949121, 0.8781490716106475, 0.878716849642114, 0.879279367037915, 0.8798366964842937, 0.8803889093362778, 0.8809360756479738, 0.8814782642020413, 0.8820155425383683, 0.8825479769819765, 0.8786822215623671, 0.8706440628848802, 0.8586075090201122, 0.8467918093546978, 0.8474583142455213, 0.8481190565958695, 0.8487741106596867, 0.8494235494235495, 0.8500674446335222, 0.8507058668213375, 0.8513388853299169, 0.8519665683382498, 0.8525889828856575, 0.8532061948954488, 0.8497717371164865, 0.8503949616779751, 0.8510130461905666, 0.8516260538561888, 0.8522340468470407, 0.8488704022039821, 0.8494841434299018, 0.8500929290687677, 0.8506968187814686, 0.8512958712770669, 0.851890144331659, 0.852479694806793, 0.8530645786674537, 0.8536448509996228, 0.8542205660274315, 0.8547917771299126, 0.8553585368573658, 0.8559208969473435, 0.8564789083402691, 0.8570326211946983, 0.8575820849022313, 0.8581273481020857, 0.858668458695339, 0.8592054638588503, 0.8597384100588674, 0.8602673430643304, 0.8571293619685588, 0.8576637163231434, 0.8581940947585259, 0.8587205414102795, 0.8592430997643196, 0.8597618126687894, 0.860276722345688, 0.8607878704022427, 0.8612952978420376, 0.8617990450759004, 0.8622991519325547, 0.862795657669044, 0.8632886009809344, 0.8637780200122982, 0.8642639523654856, 0.8647464351106918, 0.8652255047953206, 0.865701197453151, 0.8661735486133143, 0.863217128513393, 0.863694553621561, 0.8641686621851647, 0.8646394885917723, 0.8651070667559502, 0.8655714301273549, 0.8660326116986595, 0.8664906440133164, 0.8669455591731657, 0.8640740272027994, 0.8645337743323334, 0.8649904260975936, 0.8654440136093212, 0.8658945675633737, 0.863072902707049, 0.8635280989488094, 0.8639802827824841, 0.8644294839702469, 0.8648757318840933, 0.8653190555122032, 0.8657594834651801, 0.8661970439821672, 0.8666317649368497, 0.8670636738433349, 0.8674927978619255, 0.8679191638047782, 0.8683427981414559, 0.8687637270043742, 0.8691819761941432, 0.86959757118481, 0.8700105371290004, 0.8704208988629666, 0.8708286809115362, 0.8681553424488286, 0.8685674595571127, 0.8689770114139994, 0.8693840218660137, 0.8697885144654254, 0.8701905124747672, 0.8705900388712712, 0.8709871163512217, 0.8713817673342307, 0.8717740139674349, 0.8721638781296172, 0.8725513814352521, 0.8729365452384813, 0.8733193906370141, 0.8736999384759617, 0.8711351850776881, 0.8715198134687053, 0.8719021552175408, 0.8693648987560236, 0.8697511929107022, 0.8701352117798338, 0.8705169753827893, 0.8708965035050645, 0.8712738157016829, 0.871648931300535, 0.8720218694056644, 0.872392648900493, 0.8727612884509933, 0.8731278065088057, 0.8734922213143009, 0.8738545508995927, 0.8742148130914965, 0.8745730255144397, 0.8721339046169864, 0.8724958438985072, 0.8728557420807496, 0.8732136163618095, 0.873569483747337, 0.8739233610532179, 0.87427526490821, 0.8746252117565345, 0.8749732178604274, 0.8753192993026454, 0.8756634719889339, 0.8760057516504508, 0.8736413817663817, 0.8739872025991006, 0.8743311375749138, 0.8719901554297859, 0.8723375292700788, 0.8726830247845301, 0.8730266571508398, 0.87071382606045, 0.8710607911485971, 0.8687652768239809, 0.8691154864480188, 0.8694638337894486, 0.8698103336476014, 0.870155000665586, 0.8704978493323429, 0.8708388939846653, 0.8711781488091885, 0.8715156278443487, 0.8718513449823099, 0.872185313970864, 0.869951320331722, 0.8702883900448024, 0.8706237186563632, 0.870957319608321, 0.8712892062047257, 0.8716193916135222, 0.871947888868285, 0.8722747108699251, 0.872599870388372, 0.87292338006423, 0.8732452524104094, 0.8735654998137331, 0.8738841345365193, 0.87420116871814, 0.8745166143765561, 0.8748304834098303, 0.8726775966466377, 0.8729943994492515, 0.8708565140898906, 0.8664429257529803, 0.866772126910965, 0.8670997107771088, 0.8650027124423606, 0.860662767878208, 0.8610022021928466, 0.8613399885408303, 0.8616761388808022, 0.862010665056119, 0.8623435787962369]",0.880815726316083,0.868562490295882,0.0035228533872644,0.0120711062505582,"[np.float64(10000.0), np.float64(452.70213700168995), np.float64(1377.278298619628), np.float64(420.5249897274802), np.float64(2151.3011518996113), np.float64(732.6584910348104), np.float64(966.1565613364244), np.float64(781.244899098206), np.float64(372.96738910244244), np.float64(276.41960340720203), np.float64(210.34783386271823), np.float64(200.43564854793544), np.float64(137.18975003748744), np.float64(137.11820950127438), np.float64(104.73688678610348), np.float64(80.74984086296314), np.float64(62.92869941194452), np.float64(49.99724017205801), np.float64(44.43681026172898), np.float64(42.209530070958124), np.float64(41.747914152508216), np.float64(45.75106809686085), np.float64(41.28884360819151), np.float64(36.5138809986107), np.float64(35.95615987252175), np.float64(31.340127407846964), np.float64(28.73376411657607), np.float64(36.7527530428287), np.float64(32.65354620499556), np.float64(30.193089892729), np.float64(35.772375841082294), np.float64(32.241768071524945), np.float64(29.043621564526962), np.float64(26.317190460500477), np.float64(23.97859859214044), np.float64(24.280071554617958), np.float64(26.287541284782655), np.float64(25.77409059304023), np.float64(33.227980840055636), np.float64(35.178546264483494), np.float64(32.975330065641124), np.float64(33.33948278597856), np.float64(35.19200230724168), np.float64(34.52643665370337), np.float64(34.197786799658275), np.float64(31.8134376847741), np.float64(30.23012493796048), np.float64(29.183643854251695), np.float64(27.97150283920404), np.float64(29.429111939567086), np.float64(29.268861827366436), np.float64(32.10600164372167), np.float64(31.41877584868513), np.float64(32.37736285637262), np.float64(30.539143168579834), np.float64(28.78165083784093), np.float64(28.858494555870035), np.float64(29.62100159172576), np.float64(27.974463823725028), np.float64(26.485558278669718), np.float64(27.776524416911702), np.float64(28.672707003999076), np.float64(28.04348117090654), np.float64(27.69149960005107), np.float64(27.261841709891762), np.float64(26.17469620414113), np.float64(26.998034169727724), np.float64(26.180223887319848), np.float64(25.075705992799307), np.float64(24.09666682753501), np.float64(24.2201290211476), np.float64(23.31528833997899), np.float64(22.47631928879049), np.float64(21.586534602253018), np.float64(20.751564692387493), np.float64(20.167866038055017), np.float64(19.4031045879286), np.float64(18.684243325573906), np.float64(18.005173822858236), np.float64(17.36762236828872), np.float64(17.29384019389896), np.float64(17.676403851512646), np.float64(17.852986676933394), np.float64(17.515548679917867), np.float64(17.167139028704934), np.float64(17.211011714330336), np.float64(17.02772076068872), np.float64(16.490291919398388), np.float64(15.983346026152558), np.float64(15.499847713225568), np.float64(15.041777485754112), np.float64(14.840852521962098), np.float64(14.60246540657451), np.float64(14.589191393935508), np.float64(14.285612323773737), np.float64(14.330867717867152), np.float64(14.07842133236272), np.float64(14.619399081607115), np.float64(14.254971118787758), np.float64(14.110254842923839), np.float64(13.766252865837556), np.float64(14.049982926600801), np.float64(13.966834264885533), np.float64(13.873072805729269), np.float64(13.680738875723526), np.float64(13.617516625344368), np.float64(13.763452761756442), np.float64(13.5421764905135), np.float64(13.4936899174333), np.float64(13.368765674007626), np.float64(13.322838898140992), np.float64(13.368963565125934), np.float64(13.85173423933024), np.float64(14.317966092281228), np.float64(14.056672897697288), np.float64(13.741645124466187), np.float64(13.501716400046746), np.float64(13.417473412099591), np.float64(13.936988207271993), np.float64(13.838011321427281), np.float64(13.551954502284296), np.float64(13.27310231024821), np.float64(13.211303230919906), np.float64(13.865075008355241), np.float64(13.57734034678755), np.float64(13.416455273032462), np.float64(14.321904835801842), np.float64(14.070785895107264), np.float64(13.936517505315242), np.float64(14.121813100212501), np.float64(13.887723734493264), np.float64(13.680139677128881), np.float64(13.906723966410551), np.float64(13.939645663228616), np.float64(13.845384077980729), np.float64(14.3338931546353), np.float64(14.153117556294616), np.float64(13.947945839242989), np.float64(13.746560248988331), np.float64(13.569531402163085), np.float64(13.380785322465066), np.float64(13.138800953722622), np.float64(12.945562889272502), np.float64(13.070280183196179), np.float64(12.847270544004166), np.float64(13.065795361819008), np.float64(12.851383862988314), np.float64(12.635702088527879), np.float64(12.47790443615458), np.float64(12.506977451215914), np.float64(12.58007554343417), np.float64(12.651167504848395), np.float64(12.669700494085168), np.float64(12.754814447603223), np.float64(12.54988847020782), np.float64(12.450476542828435), np.float64(12.333525349674751), np.float64(12.209091856136432), np.float64(12.085859389347949), np.float64(11.949149647881818), np.float64(11.998959449594093), np.float64(11.817026280646056), np.float64(11.64565370402732), np.float64(11.472951732343), np.float64(11.366564635763671), np.float64(11.389790856058383), np.float64(11.273426167430825), np.float64(11.222258938506167), np.float64(11.182582308017043), np.float64(11.074494034715096), np.float64(10.92052006148276), np.float64(11.102069079187762), np.float64(11.12221041343558), np.float64(11.127282863230047), np.float64(11.308617479193051), np.float64(11.222121227285687), np.float64(11.21086338287848), np.float64(11.132662315261586), np.float64(11.309227395729586), np.float64(11.34204949131189), np.float64(11.404098479795985), np.float64(11.612538524481527), np.float64(11.49398500078041), np.float64(11.342813580707247), np.float64(11.344917177672615), np.float64(11.73710189234271), np.float64(11.592935102689252), np.float64(11.674686328035076), np.float64(11.690477448350414), np.float64(11.640963853103447), np.float64(11.577840793787606), np.float64(11.956203217585482), np.float64(12.249599930378396), np.float64(12.690616163103657), np.float64(12.52800647172301), np.float64(12.397397931111762), np.float64(12.244275432091108), np.float64(12.110555960893379), np.float64(11.964604227250637), np.float64(11.81757710047764), np.float64(11.67361142018318), np.float64(11.5752483839804), np.float64(11.555572752034497), np.float64(11.424441075700917), np.float64(11.39947671152643), np.float64(11.308782966749494), np.float64(11.228519598959322), np.float64(11.09935210926667), np.float64(11.015258589912573), np.float64(11.057195369993291), np.float64(10.97339444789684), np.float64(11.380029074685114), np.float64(11.296091640603725), np.float64(11.269439468306205), np.float64(11.144096213047419), np.float64(11.02500515601151), np.float64(10.904657799353402), np.float64(10.78775675580852), np.float64(10.855628869686761), np.float64(10.868361812135161), np.float64(11.063387995014796), np.float64(11.043970897427037), np.float64(11.285118963219736), np.float64(11.35303793832384), np.float64(11.245304637395726), np.float64(11.333207376957292), np.float64(11.212828075659697), np.float64(11.096819415832233), np.float64(11.023410477212465), np.float64(11.0703323237931), np.float64(10.995705845550432), np.float64(11.037949846572225), np.float64(11.203365297823442), np.float64(11.091238452737699), np.float64(11.108586527563103), np.float64(10.995856673449142), np.float64(11.003060429267116), np.float64(11.008130357619487), np.float64(11.314572079546805), np.float64(11.218150400439455), np.float64(11.12627055903158), np.float64(11.262552031438199), np.float64(11.17766398820292), np.float64(11.274900756732281), np.float64(11.780595874257736), np.float64(11.988857821118048), np.float64(11.992195589133932), np.float64(11.90644675017586), np.float64(11.839972581093356), np.float64(12.005828778646318), np.float64(11.923687688145119), np.float64(11.850879793947508), np.float64(11.998920064332532), np.float64(12.06514324482205), np.float64(12.11829967328222), np.float64(12.247457085695753), np.float64(12.32863471374059), np.float64(12.241969881795054), np.float64(12.203902874323525), np.float64(12.104381896561854), np.float64(12.232711141599284), np.float64(12.187236345015608), np.float64(12.148317557844438), np.float64(12.152491955344644), np.float64(12.267252251392547), np.float64(12.168521632681825), np.float64(12.106511930834122), np.float64(12.257900041216288), np.float64(12.356447751050947), np.float64(12.378253508221956), np.float64(12.277319884379647), np.float64(12.379947959713169), np.float64(12.267539814458724), np.float64(12.16124046472048), np.float64(12.198774755795029), np.float64(12.08877944066807), np.float64(12.077955140103267), np.float64(12.108576778209885), np.float64(12.121682948889475), np.float64(12.133623212831989), np.float64(12.114330464074712), np.float64(12.021804202158338), np.float64(11.921744310787023), np.float64(11.85670708869119), np.float64(11.854828497298392), np.float64(11.757922184090917), np.float64(11.793858162113654), np.float64(11.951778311668217), np.float64(12.158530400071482), np.float64(12.27363189721311), np.float64(12.306642479993904), np.float64(12.388804684134213), np.float64(12.285863419454339), np.float64(12.299719754994463), np.float64(12.280870773851667), np.float64(12.288216362358307), np.float64(12.610731251777732), np.float64(12.8164015795938), np.float64(12.911862705016631), np.float64(12.850160513410996), np.float64(12.744521751294384), np.float64(12.87549279649659), np.float64(13.121002193881225), np.float64(13.04207495502907), np.float64(12.932743520067342), np.float64(12.873109565935339), np.float64(12.791309894814102), np.float64(12.867052722811763), np.float64(12.762856779974307), np.float64(12.79136795100649), np.float64(12.75712683775069), np.float64(12.772489112397494), np.float64(12.94223644836197), np.float64(12.837335448859866), np.float64(12.814924148993283), np.float64(13.19314940032604), np.float64(13.086304459412995), np.float64(12.980920799184815), np.float64(13.005993888398898), np.float64(12.99495162280561), np.float64(12.903679134782644), np.float64(12.801657503912004), np.float64(12.962480131387489), np.float64(12.860678837554214), np.float64(12.84046565256496), np.float64(12.858639106958606), np.float64(12.759633280641763), np.float64(12.81650221934072), np.float64(12.75835465345631), np.float64(12.800661972942661), np.float64(12.997690992079422), np.float64(12.89773618670428), np.float64(12.845816821001383), np.float64(12.795088853890629), np.float64(12.936094795299216), np.float64(12.939801290728944), np.float64(12.89070762943625), np.float64(12.89570444428138), np.float64(12.921427422986522), np.float64(12.853695320261194), np.float64(12.919721602456457), np.float64(12.848013589372615), np.float64(13.074086128841742), np.float64(13.014640608322905), np.float64(13.197320778645397), np.float64(13.12512879144808), np.float64(13.031356241857361), np.float64(12.947020234332093), np.float64(12.966513736186398), np.float64(12.966373831304631), np.float64(12.91242019888667), np.float64(12.855542321164945), np.float64(12.975198667423053), np.float64(12.882731213911011), np.float64(12.822459008353313), np.float64(12.744551453537202), np.float64(12.716337747635697), np.float64(12.668008276522984), np.float64(12.64278236293079), np.float64(12.651282759648723), np.float64(12.80696989501311), np.float64(12.886152029542954), np.float64(12.797755562645103), np.float64(12.79314002466169), np.float64(12.763017642203414), np.float64(12.853112630626306), np.float64(12.794195437120997), np.float64(12.857334430044233), np.float64(12.913560569923336), np.float64(12.8550638038187), np.float64(12.888029115439902), np.float64(12.802549955872767), np.float64(12.858486002725936), np.float64(12.808245148370212), np.float64(12.785907215894664), np.float64(12.699920088587007), np.float64(12.658943915942594), np.float64(12.611699767420436), np.float64(12.562031116454683), np.float64(12.534929120288313), np.float64(12.626339936256752), np.float64(12.546307180800408), np.float64(12.622349268301031), np.float64(12.629908268052105), np.float64(12.583926414037709), np.float64(12.5149919871788), np.float64(12.668792685387531), np.float64(12.597779887169056), np.float64(12.538138068095384), np.float64(12.476567114924979), np.float64(12.39446245177954), np.float64(12.555550506727444), np.float64(12.476314470816913), np.float64(12.396925899985591), np.float64(12.318428260279754), np.float64(12.3866828928346), np.float64(12.329486457115229), np.float64(12.31768509838543), np.float64(12.252406186419158), np.float64(12.199712439562548)]",60.9442429557742,12.8156628642935,269927.102921678,0.962808718670591,4,4,4,-0.533975349396459,-0.253066430486354,-0.161576834372964,-0.165696754180213
